"user"	"date"	"oclc"	"name"	"state"	"ids"	"turn"	"status"	"distance"
"netrunea"	"2017-02-16"	"BUF"	"SUNY at BUFFALO"	"NY"	true	"8"	"NA"	"248"
"netrunea"	"2015-01-06"	"TWU"	"UNIVERSITY of the SOUTH"	"TN"	false	"7"	"NA"	"830"
"ngk"	"2017-03-13"	"TMA"	"UNIVERSITY of MEMPHIS"	"TN"	false	"11"	"Student"	"0"
"ngol"	"2017-05-10"	"YOM"	"SUNY at OSWEGO"	"NY"	true	"7"	"Student"	"139"
"ngol"	"2017-04-10"	"XMC"	"BOROUGH of MANHATTAN COMMUN COLLEGE"	"NY"	false	"11"	"Student"	"0"
"nguyena2"	"2016-09-16"	"PIT"	"UNIVERSITY of PITTSBURGH"	"PA"	false	"4"	"Student"	"352"
"nguyena2"	"2015-05-08"	"NAM"	"SUNY at ALBANY"	"NY"	true	"7"	"Student"	"10"
"nguyena2"	"2016-07-19"	"IAU"	"AUSTIN COLLEGE"	"TX"	false	"8"	"Student"	"0"
"Nguyena3"	"2017-03-21"	"SYB"	"SYRACUSE UNIVERSITY"	"NY"	true	"6"	"Student"	"113"
"Nguyena3"	"2017-05-04"	"CLA"	"CALIFORNIA STATE UNIV, LOS ANGELES"	"CA"	false	"12"	"Student"	"2453"
"Nguyena3"	"2017-04-10"	"MVA"	"UNIVERSITY of NEW HAMPSHIRE at MANCHESTER"	"NH"	false	"11"	"Student"	"0"
"Nguyena3"	"2017-03-21"	"BTS"	"BATES COLLEGE"	"ME"	true	"27"	"Student"	"207"
"Nguyena3"	"2017-01-23"	"CCJ"	"CYPRESS COL LIBRARY"	"CA"	false	"14"	"Student"	"0"
"Nguyena3"	"2016-10-31"	"EUL"	"MOTT COMMUN COL LIBRARY"	"MI"	false	"8"	"Student"	"0"
"nguyenk"	"2015-03-20"	"HDC"	"THE CLAREMONT COLLEGES"	"CA"	true	"12"	"Student"	"2415"
"nguyenl"	"2017-04-05"	"ORC"	"REED COL LIBRARY"	"OR"	false	"12"	"NA"	"2384"
"nguyenl"	"2015-05-18"	"FGM"	"FLORIDA ATLANTIC UNIVERSITY"	"FL"	false	"11"	"NA"	"1188"
"nguyenl"	"2016-03-30"	"LCE"	"LAKELAND COMMUN COL LIBRARY"	"OH"	false	"13"	"NA"	"0"
"nguyenl"	"2015-05-18"	"SNN"	"SMITH COLLEGE"	"MA"	false	"8"	"NA"	"74"
"nguyenl"	"2016-01-04"	"DLM"	"UNIVERSITY of DELAWARE"	"DE"	false	"9"	"NA"	"237"
"nguyenl"	"2017-08-30"	"TMA"	"UNIVERSITY of MEMPHIS"	"TN"	false	"7"	"NA"	"0"
"nguyenl"	"2015-05-22"	"ALQ"	"ALBANY STATE UNIVERSITY"	"GA"	false	"8"	"NA"	"0"
"nguyenl"	"2016-12-05"	"FDA"	"FLORIDA STATE UNIVERSITY"	"FL"	false	"10"	"NA"	"1028"
"nguyenl"	"2015-05-15"	"IWU"	"TEXAS WOMAN'S UNIV LIBRARY"	"TX"	false	"11"	"NA"	"0"
"nguyenl"	"2016-11-02"	"MAC"	"MACALESTER COL LIBRARY"	"MN"	false	"6"	"NA"	"967"
"nguyenl"	"2016-06-10"	"MUU"	"UNIVERSITY of MISSOURI--COLUMBIA"	"MO"	false	"6"	"NA"	"996"
"nguyenl"	"2017-05-29"	"MUU"	"UNIVERSITY of MISSOURI--COLUMBIA"	"MO"	false	"5"	"NA"	"996"
"nguyenl"	"2014-06-11"	"PSC"	"SWARTHMORE COLLEGE"	"PA"	false	"7"	"NA"	"214"
"nguyenl"	"2015-06-15"	"HLQ"	"UNIVERSITY of the WEST"	"CA"	false	"9"	"NA"	"0"
"nguyenl"	"2015-06-10"	"CSA"	"CALIFORNIA STATE UNIV, SACRAMENTO"	"CA"	false	"8"	"NA"	"0"
"nguyenl"	"2017-06-06"	"MVA"	"UNIVERSITY of NEW HAMPSHIRE at MANCHESTER"	"NH"	false	"6"	"NA"	"0"
"niefiels"	"2016-04-27"	"WLU"	"WESLEYAN UNIVERSITY"	"CT"	false	"7"	"faculty"	"109"
"noonansh"	"2017-10-09"	"GZQ"	"MARQUETTE UNIV RAYNOR MEMORIAL LIBRARY"	"WI"	false	"5"	"Student"	"708"
"noonansh"	"2017-10-09"	"TWS"	"RHODES COLLEGE"	"TN"	false	"7"	"Student"	"0"
"noonansh"	"2017-06-02"	"MNN"	"CARLETON COLLEGE"	"MN"	false	"6"	"Student"	"966"
"noonansh"	"2017-10-19"	"PVU"	"VILLANOVA UNIVERSITY"	"PA"	false	"6"	"Student"	"206"
"noonansh"	"2017-06-02"	"FHM"	"UNIVERSITY of S FLORIDA"	"FL"	false	"4"	"Student"	"1149"
"noonansh"	"2017-09-25"	"VXW"	"VASSAR COLLEGE"	"NY"	false	"13"	"Student"	"78"
"noonansh"	"2017-10-19"	"XLM"	"SAINT LAWRENCE UNIVERSITY"	"NY"	false	"5"	"Student"	"0"
"noonansh"	"2017-10-05"	"NAM"	"SUNY at ALBANY"	"NY"	true	"2"	"Student"	"10"
"noonansh"	"2017-10-02"	"GZN"	"UNIVERSITY of WISCONSIN, MILWAUKEE"	"WI"	false	"12"	"Student"	"705"
"novaka"	"2014-01-07"	"GEBAY"	"BAYERISCHE STAATSBIBLIOTHEK"	"EU"	false	"15"	"NA"	"0"
"novaka"	"2017-03-16"	"WLU"	"WESLEYAN UNIVERSITY"	"CT"	false	"8"	"NA"	"109"
"novaka"	"2015-02-05"	"NAM"	"SUNY at ALBANY"	"NY"	true	"7"	"NA"	"10"
"novitcha"	"2016-04-14"	"YSM"	"STONY BROOK UNIVERSITY"	"NY"	true	"5"	"Student"	"138"
"novitcha"	"2015-03-20"	"CTL"	"CONNECTICUT COLLEGE"	"CT"	false	"6"	"Student"	"136"
"nowakowd"	"2016-09-20"	"RRR"	"UNIVERSITY of ROCHESTER"	"NY"	true	"7"	"Faculty"	"0"
"nowakowd"	"2016-09-09"	"WOO"	"COLLEGE of WOOSTER"	"OH"	false	"45"	"Faculty"	"0"
"nowakowd"	"2016-08-31"	"DLM"	"UNIVERSITY of DELAWARE"	"DE"	false	"8"	"Faculty"	"237"
"nowakowd"	"2016-03-08"	"COO"	"CORNELL UNIVERSITY"	"NY"	false	"4"	"Faculty"	"133"
"nowakowd"	"2017-06-08"	"CGU"	"UNIVERSITY of CHICAGO"	"IL"	false	"8"	"Faculty"	"701"
"nowakowd"	"2016-01-25"	"TYC"	"TRINITY COLLEGE"	"CT"	false	"8"	"Faculty"	"97"
"nowakowd"	"2017-06-23"	"CRL"	"CENTER FOR RES LIBRARY"	"IL"	false	"4"	"Faculty"	"0"
"nowakowd"	"2016-07-18"	"MUU"	"UNIVERSITY of MISSOURI--COLUMBIA"	"MO"	false	"6"	"Faculty"	"996"
"nugentc"	"2015-06-09"	"PSC"	"SWARTHMORE COLLEGE"	"PA"	false	"8"	"NA"	"214"
"nugentc"	"2015-06-09"	"NAM"	"SUNY at ALBANY"	"NY"	true	"7"	"NA"	"10"
"nwosuc"	"2016-02-05"	"ZCU"	"COLUMBIA UNIVERSITY"	"NY"	false	"9"	"Student"	"139"
"obrienm"	"2014-04-18"	"FTU"	"UNIVERSITY of CENT FLORIDA"	"FL"	false	"13"	"Student"	"1063"
"obrienpa"	"2016-03-18"	"GDC"	"GETTYSBURG COLLEGE"	"PA"	false	"5"	"Student"	"268"
"obrienpa"	"2016-03-17"	"CRU"	"UNIVERSITY of CALIFORNIA, RIVERSIDE"	"CA"	false	"13"	"Student"	"0"
"ogawad"	"2015-05-08"	"GYD"	"WESLEYAN COLL WILLET MEM LIBRARY"	"GA"	false	"14"	"Faculty"	"0"
"ogawad"	"2014-04-09"	"CUY"	"UNIVERSITY of CALIFORNIA, BERKELEY"	"CA"	false	"15"	"Faculty"	"2533"
"ogawad"	"2014-03-26"	"ORC"	"REED COL LIBRARY"	"OR"	false	"8"	"Faculty"	"2384"
"ogawad"	"2014-10-31"	"COO"	"CORNELL UNIVERSITY"	"NY"	false	"5"	"Faculty"	"133"
"ogawad"	"2013-12-04"	"COO"	"CORNELL UNIVERSITY"	"NY"	false	"7"	"Faculty"	"133"
"ogawad"	"2013-10-30"	"DRB"	"DARTMOUTH COLLEGE"	"NH"	true	"6"	"Faculty"	"0"
"ogawad"	"2014-03-11"	"IYU"	"BAYLOR UNIVERSITY"	"TX"	false	"8"	"Faculty"	"1487"
"ogawad"	"2016-07-26"	"NAM"	"SUNY at ALBANY"	"NY"	true	"3"	"Faculty"	"10"
"ogawad"	"2014-12-09"	"EMU"	"EMORY UNIVERSITY"	"GA"	false	"6"	"Faculty"	"392"
"ogawad"	"2017-09-28"	"OBE"	"OBERLIN COL LIBRARY"	"OH"	false	"12"	"Faculty"	"438"
"ogawad"	"2013-11-07"	"SNN"	"SMITH COLLEGE"	"MA"	false	"10"	"Faculty"	"74"
"ogawad"	"2017-05-29"	"TXH"	"UNIVERSITY of HOUSTON"	"TX"	false	"7"	"Faculty"	"0"
"ogawad"	"2016-09-12"	"YUS"	"YALE UNIV LIBRARY"	"CT"	false	"3"	"Faculty"	"116"
"ohj"	"2017-04-10"	"MAC"	"MACALESTER COL LIBRARY"	"MN"	false	"7"	"Student"	"967"
"ohj"	"2017-06-09"	"DNU"	"DENISON UNIVERSITY"	"OH"	false	"4"	"Student"	"534"
"olsonm"	"2015-06-15"	"ORC"	"REED COL LIBRARY"	"OR"	false	"6"	"Student"	"2384"
"opponge"	"2017-01-27"	"LAF"	"LAFAYETTE COLLEGE"	"PA"	false	"8"	"Student"	"161"
"orazeme"	"2017-01-16"	"VVC"	"COLGATE UNIVERSITY"	"NY"	true	"5"	"Student"	"81"
"orellant"	"2017-03-02"	"MAC"	"MACALESTER COL LIBRARY"	"MN"	false	"5"	"Student"	"967"
"orellant"	"2016-06-03"	"KBE"	"BEREA COLLEGE"	"KY"	false	"7"	"Student"	"0"
"osbornm"	"2017-06-20"	"COO"	"CORNELL UNIVERSITY"	"NY"	false	"4"	"Faculty"	"133"
"osbornm"	"2017-06-20"	"IDU"	"DEPAUW UNIVERSITY"	"IN"	false	"7"	"Faculty"	"706"
"oviawej"	"2017-06-08"	"MNO"	"SAINT OLAF COLLEGE"	"MN"	false	"13"	"Student"	"967"
"owensg"	"2015-03-11"	"WLU"	"WESLEYAN UNIVERSITY"	"CT"	false	"7"	"Student"	"109"
"owensg"	"2015-02-23"	"WCM"	"WILLIAMS COLLEGE"	"MA"	false	"6"	"Student"	"37"
"owensg"	"2015-03-11"	"DKC"	"DICKINSON COLLEGE"	"PA"	false	"5"	"Student"	"249"
"oxleyz"	"2015-08-24"	"IUP"	"PURDUE UNIVERSITY, INDIANAPOLIS"	"IN"	false	"6"	"Faculty"	"690"
"oxleyz"	"2015-08-31"	"IYU"	"BAYLOR UNIVERSITY"	"TX"	false	"6"	"Faculty"	"1487"
"paluchs"	"2016-11-02"	"MOR"	"MORAVIAN COLLEGE"	"PA"	false	"6"	"Student"	"0"
"paluchs"	"2016-05-23"	"BMC"	"BRYN MAWR COLLEGE"	"PA"	false	"3"	"Student"	"206"
"paluchs"	"2016-09-13"	"IAK"	"LAKE FOREST COLLEGE"	"IL"	false	"6"	"Student"	"0"
"paluchs"	"2016-10-14"	"BMC"	"BRYN MAWR COLLEGE"	"PA"	false	"9"	"Student"	"206"
"paluchs"	"2016-05-23"	"BMC"	"BRYN MAWR COLLEGE"	"PA"	false	"3"	"Student"	"206"
"paluchs"	"2016-11-11"	"BBH"	"BOWDOIN COLLEGE"	"ME"	true	"6"	"Student"	"213"
"pandolfc"	"2017-06-06"	"SNN"	"SMITH COLLEGE"	"MA"	false	"8"	"Student"	"74"
"pantofeb"	"2014-03-11"	"IWC"	"WABASH COLLEGE"	"IN"	false	"7"	"NA"	"0"
"pastoree"	"2016-01-25"	"NAM"	"SUNY at ALBANY"	"NY"	true	"7"	"Student"	"10"
"pastoree"	"2015-11-23"	"SNN"	"SMITH COLLEGE"	"MA"	false	"14"	"Student"	"74"
"pastoree"	"2016-03-15"	"SNN"	"SMITH COLLEGE"	"MA"	false	"8"	"Student"	"74"
"patelm2"	"2016-02-23"	"COO"	"CORNELL UNIVERSITY"	"NY"	false	"5"	"Student"	"133"
"patelm2"	"2016-03-10"	"GXR"	"YALE UNIV, LAW SCH LIBRARY"	"CT"	false	"5"	"Student"	"0"
"paulickm"	"2017-09-13"	"NAM"	"SUNY at ALBANY"	"NY"	true	"6"	"Faculty"	"10"
"paulickm"	"2016-08-15"	"YRM"	"RENSSELAER POLYTECHNIC INST"	"NY"	false	"3"	"Faculty"	"14"
"paulickm"	"2014-08-14"	"DLM"	"UNIVERSITY of DELAWARE"	"DE"	false	"8"	"Faculty"	"237"
"paulickm"	"2014-08-04"	"COV"	"UNIVERSITY of NORTHERN COLORADO"	"CO"	false	"7"	"Faculty"	"1419"
"perrottj"	"2016-02-10"	"IEC"	"EARLHAM COLLEGE"	"IN"	false	"14"	"Student"	"880"
"petersb2"	"2013-11-18"	"NGU"	"UNIVERSITY of N CAROLINA GREENSBORO"	"NC"	false	"7"	"Student"	"0"
"petersb2"	"2013-10-23"	"NAM"	"SUNY at ALBANY"	"NY"	true	"7"	"Student"	"10"
"petersob"	"2015-05-27"	"BNG"	"STATE UNIVERSITY of NEW YORK, BINGHAMTON LIBRARY"	"NY"	true	"2"	"Faculty"	"116"
"petersob"	"2014-12-02"	"NNM"	"DAVIDSON COLLEGE"	"NC"	false	"3"	"Faculty"	"626"
"petersob"	"2016-01-28"	"YUS"	"YALE UNIV LIBRARY"	"CT"	false	"5"	"Faculty"	"116"
"petersob"	"2014-10-17"	"BUF"	"SUNY at BUFFALO"	"NY"	true	"5"	"Faculty"	"248"
"petersob"	"2015-05-27"	"BNG"	"STATE UNIVERSITY of NEW YORK, BINGHAMTON LIBRARY"	"NY"	true	"2"	"Faculty"	"116"
"petersoc"	"2015-11-23"	"PSC"	"SWARTHMORE COLLEGE"	"PA"	false	"7"	"Student"	"214"
"petersoc"	"2015-11-23"	"GDC"	"GETTYSBURG COLLEGE"	"PA"	false	"8"	"Student"	"268"
"phamt2"	"2016-09-19"	"ORC"	"REED COL LIBRARY"	"OR"	false	"14"	"Student"	"2384"
"phamt2"	"2017-02-13"	"IBK"	"KNOX COLLEGE"	"IL"	false	"4"	"Student"	"0"
"phamt2"	"2017-04-18"	"XBM"	"SUNY at BROCKPORT"	"NY"	true	"8"	"Student"	"0"
"phamt2"	"2016-10-19"	"ORC"	"REED COL LIBRARY"	"OR"	false	"14"	"Student"	"2384"
"phamt2"	"2015-06-08"	"AUM"	"UNIVERSITY of MASSACHUSETTS AMHERST"	"MA"	true	"8"	"Student"	"77"
"phippenm"	"2014-01-16"	"MZF"	"MONTANA STATE UNIV, MSU LIBRARY"	"MT"	false	"10"	"Student"	"0"
"phippenm"	"2013-11-21"	"IOG"	"GRINNELL COLLEGE"	"IA"	false	"6"	"Student"	"961"
"phippenm"	"2013-10-30"	"NAM"	"SUNY at ALBANY"	"NY"	true	"7"	"Student"	"10"
"phippenm"	"2014-01-16"	"KKU"	"UNIVERSITY of KANSAS"	"KS"	false	"8"	"Student"	"0"
"piercen"	"2014-12-01"	"DKB"	"DET KONGELIGE BIBLIOTEK the ROYAL LIBRARY"	"EU"	false	"12"	"Student"	"0"
"pinkhamr"	"2017-03-20"	"NAM"	"SUNY at ALBANY"	"NY"	true	"3"	"Student"	"10"
"pinkhamr"	"2017-01-31"	"GDC"	"GETTYSBURG COLLEGE"	"PA"	false	"5"	"Student"	"268"
"pinkhamr"	"2017-03-20"	"VJN"	"COLLEGE of ST ROSE LIBRARY"	"NY"	true	"4"	"Student"	"13"
"plofkerk"	"2017-09-21"	"IYU"	"BAYLOR UNIVERSITY"	"TX"	false	"10"	"Faculty"	"0"
"plofkerk"	"2017-10-02"	"COO"	"CORNELL UNIVERSITY"	"NY"	false	"0"	"Faculty"	"1487"
"plofkerk"	"2015-09-09"	"COO"	"CORNELL UNIVERSITY"	"NY"	false	"3"	"Faculty"	"133"
"plofkerk"	"2014-10-22"	"ZCU"	"COLUMBIA UNIVERSITY"	"NY"	false	"6"	"Faculty"	"139"
"plofkerk"	"2014-02-18"	"WLU"	"WESLEYAN UNIVERSITY"	"CT"	false	"6"	"Faculty"	"109"
"plofkerk"	"2016-05-06"	"PIT"	"UNIVERSITY of PITTSBURGH"	"PA"	false	"6"	"Faculty"	"352"
"plotkinr"	"2015-06-12"	"HDC"	"THE CLAREMONT COLLEGES"	"CA"	true	"10"	"Student"	"2415"
"plotkinr"	"2016-05-24"	"NRU"	"NORWICH UNIVERSITY"	"VT"	false	"7"	"Student"	"0"
"plotkinr"	"2015-03-23"	"WII"	"BELOIT COL LIBRARY"	"WI"	false	"11"	"Student"	"0"
"poblahf"	"2017-04-12"	"MTH"	"MOUNT HOLYOKE COLLEGE"	"MA"	false	"8"	"Student"	"79"
"poggej"	"2014-06-09"	"CBY"	"COLBY COLLEGE"	"ME"	true	"5"	"Student"	"245"
"pollacks"	"2014-04-01"	"WEL"	"WELLESLEY COL, MARGARET CLAPP LIBRARY"	"MA"	true	"9"	"Student"	"138"
"popem"	"2015-04-06"	"MNN"	"CARLETON COLLEGE"	"MN"	false	"7"	"Student"	"966"
"popem"	"2015-03-20"	"WIB"	"LAWRENCE UNIVERSITY"	"WI"	false	"11"	"Student"	"731"
"portnofr"	"2014-06-11"	"NAM"	"SUNY at ALBANY"	"NY"	true	"7"	"Student"	"10"
"prasadc"	"2014-10-29"	"ORC"	"REED COL LIBRARY"	"OR"	false	"11"	"Student"	"2384"
"presendm"	"2014-06-16"	"CRU"	"UNIVERSITY of CALIFORNIA, RIVERSIDE"	"CA"	false	"13"	"Student"	"0"
"presendm"	"2014-06-16"	"UIU"	"UNIVERSITY of ILLINOIS"	"IL"	false	"9"	"Student"	"763"
"primem"	"2014-03-25"	"IUL"	"INDIANA UNIVERSITY"	"IN"	false	"9"	"Student"	"702"
"primem"	"2013-12-02"	"CUY"	"UNIVERSITY of CALIFORNIA, BERKELEY"	"CA"	false	"25"	"Student"	"2533"
"primem"	"2014-03-21"	"SNN"	"SMITH COLLEGE"	"MA"	false	"6"	"Student"	"74"
"primem"	"2014-03-31"	"BMC"	"BRYN MAWR COLLEGE"	"PA"	false	"9"	"Student"	"206"
"primem"	"2014-03-05"	"OKS"	"OKLAHOMA STATE UNIVERSITY"	"OK"	false	"7"	"Student"	"1313"
"primem"	"2015-03-17"	"WCM"	"WILLIAMS COLLEGE"	"MA"	false	"15"	"Student"	"37"
"primem"	"2014-03-21"	"SNN"	"SMITH COLLEGE"	"MA"	false	"6"	"Student"	"74"
"primem"	"2014-03-05"	"OKS"	"OKLAHOMA STATE UNIVERSITY"	"OK"	false	"7"	"Student"	"1313"
"primem"	"2014-03-21"	"SNN"	"SMITH COLLEGE"	"MA"	false	"6"	"Student"	"74"
"primem"	"2014-03-24"	"NYG"	"NEW YORK STATE LIBRARY"	"NY"	true	"9"	"Student"	"14"
"primem"	"2014-03-05"	"NYG"	"NEW YORK STATE LIBRARY"	"NY"	true	"7"	"Student"	"14"
"primem"	"2015-03-17"	"NTE"	"WASHINGTON STATE UNIVERSITY"	"WA"	false	"13"	"Student"	"0"
"primem"	"2014-03-05"	"NYG"	"NEW YORK STATE LIBRARY"	"NY"	true	"7"	"Student"	"14"
"pullingj"	"2015-03-16"	"AGL"	"NATIONAL AGR LIBRARY"	"MD"	false	"11"	"Student"	"0"
"pullingj"	"2015-05-11"	"DLM"	"UNIVERSITY of DELAWARE"	"DE"	false	"13"	"Student"	"237"
"pullingj"	"2015-03-12"	"VVC"	"COLGATE UNIVERSITY"	"NY"	true	"6"	"Student"	"81"
"quandtb"	"2016-04-02"	"ILU"	"TEXAS TECH UNIVERSITY"	"TX"	false	"7"	"Staff"	"1637"
"quandtb"	"2014-12-10"	"HCO"	"HENNEPIN CNTY LIBRARY"	"MN"	false	"13"	"Staff"	"0"
"quinlons"	"2014-04-02"	"EV5"	"ALMONT DIST LIBRARY"	"MI"	false	"15"	"NA"	"0"
"quinlons"	"2017-03-10"	"VUE"	"UPPER HUDSON LIBR SYST"	"NY"	false	"5"	"NA"	"0"
"quinlons"	"2017-02-07"	"VVC"	"COLGATE UNIVERSITY"	"NY"	true	"6"	"NA"	"81"
"quinlons"	"2017-03-10"	"NAM"	"SUNY at ALBANY"	"NY"	true	"5"	"NA"	"10"
"quinlons"	"2017-06-01"	"WEL"	"WELLESLEY COL, MARGARET CLAPP LIBRARY"	"MA"	true	"5"	"NA"	"138"
"quinlons"	"2016-10-18"	"SNN"	"SMITH COLLEGE"	"MA"	false	"6"	"NA"	"74"
"quinlons"	"2017-06-01"	"VXV"	"HUDSON VAL COMMUN COLLEGE"	"NY"	true	"13"	"NA"	"0"
"quinlons"	"2014-11-03"	"LAF"	"LAFAYETTE COLLEGE"	"PA"	false	"6"	"NA"	"161"
"quinlons"	"2017-02-20"	"SCL"	"SIMMONS COLLEGE"	"MA"	false	"5"	"NA"	"0"
"quinlons"	"2014-10-24"	"SCL"	"SIMMONS COLLEGE"	"MA"	false	"11"	"NA"	"0"
"quinlons"	"2016-04-25"	"XQM"	"QUEENS COLLEGE"	"NY"	true	"8"	"NA"	"0"
"ramasuba"	"2017-08-07"	"WLU"	"WESLEYAN UNIVERSITY"	"CT"	false	"6"	"Faculty"	"109"
"rapoffa"	"2017-04-20"	"YOM"	"SUNY at OSWEGO"	"NY"	true	"3"	"Faculty"	"139"
"rapoffa"	"2017-04-20"	"VZJ"	"SAINT JOHN FISHER COLLEGE"	"NY"	true	"9"	"Faculty"	"0"
"rapoffa"	"2014-01-14"	"BBH"	"BOWDOIN COLLEGE"	"ME"	true	"8"	"Faculty"	"213"
"rapoffa"	"2015-08-07"	"WEL"	"WELLESLEY COL, MARGARET CLAPP LIBRARY"	"MA"	true	"8"	"Faculty"	"138"
"ratajska"	"2014-03-24"	"CKM"	"CLARK UNIVERSITY"	"MA"	true	"10"	"Student"	"114"
"ratnerz"	"2013-11-14"	"MTH"	"MOUNT HOLYOKE COLLEGE"	"MA"	false	"8"	"Student"	"79"
"rauccis"	"2016-11-17"	"TNY"	"TRINITY UNIV, COATES LIBRARY"	"TX"	false	"4"	"Faculty"	"1642"
"rauccis"	"2017-04-25"	"FDA"	"FLORIDA STATE UNIVERSITY"	"FL"	false	"7"	"Faculty"	"1028"
"rauccis"	"2016-01-20"	"ZCU"	"COLUMBIA UNIVERSITY"	"NY"	false	"5"	"Faculty"	"139"
"rauccis"	"2013-10-23"	"TWU"	"UNIVERSITY of the SOUTH"	"TN"	false	"7"	"Faculty"	"830"
"rauccis"	"2015-06-19"	"VTU"	"UNIVERSITY of VERMONT, BAILEY LIBRARY"	"VT"	false	"3"	"Faculty"	"0"
"rauccis"	"2015-06-19"	"DLM"	"UNIVERSITY of DELAWARE"	"DE"	false	"9"	"Faculty"	"237"
"rauccis"	"2015-06-03"	"DRB"	"DARTMOUTH COLLEGE"	"NH"	true	"7"	"Faculty"	"0"
"rauccis"	"2016-01-04"	"LFM"	"FRANKLIN & MARSHALL COLLEGE"	"PA"	false	"3"	"Faculty"	"228"
"rauccis"	"2016-08-22"	"DNU"	"DENISON UNIVERSITY"	"OH"	false	"5"	"Faculty"	"534"
"rauccis"	"2016-08-22"	"NAM"	"SUNY at ALBANY"	"NY"	true	"2"	"Faculty"	"10"
"rauccis"	"2015-03-04"	"OWS"	"WILLAMETTE UNIVERSITY"	"OR"	false	"11"	"Faculty"	"2412"
"rauccis"	"2015-03-04"	"HLS"	"HARVARD UNIV, HARVARD COL LIBRARY"	"MA"	false	"13"	"Faculty"	"146"
"rauccis"	"2015-06-19"	"SYB"	"SYRACUSE UNIVERSITY"	"NY"	true	"11"	"Faculty"	"113"
"reedd"	"2016-12-02"	"IDU"	"DEPAUW UNIVERSITY"	"IN"	false	"7"	"Student"	"706"
"reedd"	"2016-10-31"	"COO"	"CORNELL UNIVERSITY"	"NY"	false	"6"	"Student"	"133"
"reedr"	"2015-06-12"	"TYC"	"TRINITY COLLEGE"	"CT"	false	"9"	"Faculty"	"97"
"reedr"	"2017-01-03"	"PUL"	"PRINCETON UNIVERSITY"	"NJ"	false	"6"	"Faculty"	"175"
"Refkinr"	"2015-02-03"	"NNM"	"DAVIDSON COLLEGE"	"NC"	false	"3"	"Student"	"626"
"Refkinr"	"2015-02-04"	"EMU"	"EMORY UNIVERSITY"	"GA"	false	"7"	"Student"	"392"
"Refkinr"	"2014-11-24"	"PIT"	"UNIVERSITY of PITTSBURGH"	"PA"	false	"6"	"Student"	"352"
"Refkinr"	"2015-03-17"	"PIT"	"UNIVERSITY of PITTSBURGH"	"PA"	false	"4"	"Student"	"352"
"Refkinr"	"2015-01-30"	"ZCU"	"COLUMBIA UNIVERSITY"	"NY"	false	"7"	"Student"	"139"
"reillym"	"2017-04-05"	"EXW"	"WESTERN MICHIGAN UNIVERSITY"	"MI"	false	"7"	"Student"	"0"
"reillym"	"2017-04-17"	"VDB"	"BROOKLYN COL LIBRARY"	"NY"	true	"7"	"Student"	"0"
"reillym"	"2017-06-07"	"NAM"	"SUNY at ALBANY"	"NY"	true	"4"	"Student"	"10"
"reillym"	"2017-04-17"	"ZMC"	"MANHATTAN COL LIBRARY"	"NY"	false	"10"	"Student"	"0"
"reillym"	"2017-06-05"	"OKS"	"OKLAHOMA STATE UNIVERSITY"	"OK"	false	"9"	"Student"	"1313"
"reillym"	"2017-06-07"	"PTP"	"POINT PARK UNIVERSITY"	"PA"	false	"7"	"Student"	"0"
"reillys"	"2013-12-11"	"LFM"	"FRANKLIN & MARSHALL COLLEGE"	"PA"	false	"9"	"Student"	"228"
"reillys"	"2014-01-15"	"TYC"	"TRINITY COLLEGE"	"CT"	false	"7"	"Student"	"97"
"reyesa"	"2015-04-29"	"DKC"	"DICKINSON COLLEGE"	"PA"	false	"2"	"Student"	"249"
"reyesg"	"2014-11-20"	"HTM"	"WHITMAN COL, PENROSE MEM LIBRARY"	"WA"	false	"4"	"Student"	"2173"
"riccibem"	"2016-04-13"	"CBY"	"COLBY COLLEGE"	"ME"	true	"6"	"Faculty"	"245"
"riccibem"	"2014-07-08"	"NAM"	"SUNY at ALBANY"	"NY"	true	"6"	"Faculty"	"10"
"riccibem"	"2014-02-20"	"ZCU"	"COLUMBIA UNIVERSITY"	"NY"	false	"13"	"Faculty"	"139"
"riccibem"	"2016-07-21"	"MUM"	"UNIVERSITY of MISSISSIPPI"	"MS"	false	"6"	"Faculty"	"0"
"riccibem"	"2014-02-11"	"RES"	"EASTMAN SCH of MUSIC"	"NY"	false	"11"	"Faculty"	"0"
"riccibem"	"2016-02-04"	"OBE"	"OBERLIN COL LIBRARY"	"OH"	false	"24"	"Faculty"	"438"
"riccibem"	"2017-01-09"	"CBY"	"COLBY COLLEGE"	"ME"	true	"15"	"Faculty"	"245"
"riccibem"	"2016-09-12"	"CGU"	"UNIVERSITY of CHICAGO"	"IL"	false	"11"	"Faculty"	"701"
"riccibem"	"2014-07-07"	"YHM"	"HAMILTON COL LIBRARY"	"NY"	true	"5"	"Faculty"	"76"
"riccibem"	"2016-09-07"	"COO"	"CORNELL UNIVERSITY"	"NY"	false	"8"	"Faculty"	"133"
"riccibem"	"2016-08-23"	"NAM"	"SUNY at ALBANY"	"NY"	true	"2"	"Faculty"	"10"
"riccibem"	"2014-02-10"	"AMH"	"AMHERST COLLEGE"	"MA"	false	"8"	"Faculty"	"78"
"riccibem"	"2016-02-04"	"DLM"	"UNIVERSITY of DELAWARE"	"DE"	false	"12"	"Faculty"	"237"
"riccibem"	"2014-02-04"	"WCM"	"WILLIAMS COLLEGE"	"MA"	false	"4"	"Faculty"	"37"
